DateTime [UTC],T,Td,ff,dd,P,Pstat,rF,rSD,RR
2018-05-05 20:00:00,13.3,12.2,0.5555555555555556,,1021.9,,93.0,0.0,0.0
2018-05-05 21:00:00,13.0,11.7,1.3888888888888888,315.0,1021.9,,92.0,0.0,0.0
2018-05-05 22:00:00,12.4,11.6,1.1111111111111112,360.0,1021.9,,95.0,0.0,0.0
2018-05-05 23:00:00,10.6,10.0,1.3888888888888888,135.0,1022.6,,96.0,0.0,0.0
2018-05-06 00:00:00,12.6,11.2,4.722222222222222,45.0,1022.5,,91.0,0.0,0.0
2018-05-06 01:00:00,12.7,10.0,4.166666666666667,90.0,1022.6,,84.0,0.0,0.0
2018-05-06 02:00:00,11.7,8.7,4.166666666666667,90.0,1022.7,,82.0,0.0,0.0
2018-05-06 03:00:00,11.0,6.6,4.166666666666667,90.0,1022.6,,74.0,0.0,0.0
2018-05-06 04:00:00,10.3,4.9,3.611111111111111,90.0,1023.0,,69.0,3.3333333333333335,0.0
2018-05-06 05:00:00,11.8,5.1,3.055555555555556,90.0,1023.2,,64.0,100.0,0.0
2018-05-06 06:00:00,14.1,4.0,4.722222222222222,45.0,1023.2,,51.0,100.0,0.0
2018-05-06 07:00:00,15.6,2.5,4.722222222222222,90.0,1022.9,,41.0,100.0,0.0
2018-05-06 08:00:00,16.7,3.1,4.722222222222222,90.0,1022.8,,40.0,100.0,0.0
2018-05-06 09:00:00,17.8,2.2,4.166666666666667,90.0,1022.5,,35.0,100.0,0.0
2018-05-06 10:00:00,19.0,2.7,2.2222222222222223,135.0,1021.8,,34.0,100.0,0.0
2018-05-06 11:00:00,19.8,3.1,3.611111111111111,90.0,1021.2,,33.0,100.0,0.0
2018-05-06 12:00:00,21.1,4.5,2.2222222222222223,45.0,1020.5,,34.0,100.0,0.0
2018-05-06 13:00:00,21.8,3.9,2.2222222222222223,90.0,1020.0,,31.0,100.0,0.0
2018-05-06 14:00:00,22.6,3.0,3.055555555555556,90.0,1019.2,,28.0,100.0,0.0
2018-05-06 15:00:00,23.1,3.9,3.055555555555556,45.0,1018.6,,29.0,100.0,0.0
2018-05-06 16:00:00,22.4,4.7,3.055555555555556,90.0,1018.5,,32.0,100.0,0.0
2018-05-06 17:00:00,21.8,4.8,4.166666666666667,45.0,1018.4,,33.0,100.0,0.0
2018-05-06 18:00:00,19.5,5.4,2.5,90.0,1019.0,,40.0,100.0,0.0
2018-05-06 19:00:00,18.5,4.5,3.611111111111111,45.0,1019.8,,40.0,11.666666666666666,0.0
2018-05-06 20:00:00,16.5,4.0,2.5,45.0,1020.3,,43.0,0.0,0.0
2018-05-06 21:00:00,15.2,4.8,2.5,135.0,1021.3,,50.0,0.0,0.0
2018-05-06 22:00:00,13.2,5.1,2.5,45.0,1021.7,,58.0,0.0,0.0
2018-05-06 23:00:00,12.7,5.1,2.2222222222222223,90.0,1021.5,,60.0,0.0,0.0
2018-05-07 00:00:00,12.0,4.6,3.611111111111111,90.0,1021.1,,61.0,0.0,0.0
2018-05-07 01:00:00,12.5,4.4,4.166666666666667,90.0,1020.9,,58.0,0.0,0.0
2018-05-07 02:00:00,11.7,4.4,3.611111111111111,90.0,1020.9,,61.0,0.0,0.0
2018-05-07 03:00:00,11.1,4.5,4.166666666666667,90.0,1020.7,,64.0,0.0,0.0
2018-05-07 04:00:00,11.4,4.7,4.166666666666667,90.0,1020.5,,64.0,15.0,0.0
2018-05-07 05:00:00,12.5,5.5,2.5,90.0,1020.4,,62.0,88.33333333333333,0.0
2018-05-07 06:00:00,14.2,5.5,4.166666666666667,90.0,1020.2,,56.0,100.0,0.0
2018-05-07 07:00:00,15.5,5.5,5.0,90.0,1019.9,,52.0,100.0,0.0
2018-05-07 08:00:00,16.6,5.9,4.722222222222222,90.0,1019.6,,49.0,100.0,0.0
2018-05-07 09:00:00,17.6,6.1,4.722222222222222,135.0,1019.2,,47.0,100.0,0.0
2018-05-07 10:00:00,19.3,7.3,3.611111111111111,135.0,1018.4,,46.0,100.0,0.0
2018-05-07 11:00:00,20.8,7.4,3.611111111111111,90.0,1017.6,,42.0,100.0,0.0
2018-05-07 12:00:00,22.4,7.5,4.166666666666667,90.0,1016.7,,38.0,100.0,0.0
2018-05-07 13:00:00,22.9,7.5,4.166666666666667,90.0,1015.9,,37.0,100.0,0.0
2018-05-07 14:00:00,23.6,7.0,5.833333333333334,90.0,1015.1,,34.0,100.0,0.0
2018-05-07 15:00:00,24.0,6.8,4.166666666666667,90.0,1014.4,,33.0,100.0,0.0
2018-05-07 16:00:00,23.8,5.3,4.166666666666667,90.0,1013.9,,30.0,100.0,0.0
2018-05-07 17:00:00,23.1,5.6,4.166666666666667,90.0,1013.7,,32.0,100.0,0.0
2018-05-07 18:00:00,21.3,5.4,3.055555555555556,135.0,1013.9,,36.0,,
2018-05-07 19:00:00,19.2,4.3,3.055555555555556,90.0,1014.6,,37.0,,
2018-05-07 20:00:00,16.5,4.6,3.055555555555556,90.0,1015.5,,45.0,,
2018-05-07 21:00:00,,,,,,,,,
2018-05-07 22:00:00,15.0,5.0,3.055555555555556,90.0,1015.9,,51.0,,
2018-05-07 23:00:00,14.0,4.9,3.055555555555556,90.0,1015.9,,54.0,,
2018-05-08 00:00:00,12.6,4.6,3.8888888888888893,90.0,1015.5,,58.0,,
2018-05-08 01:00:00,11.6,4.5,1.9444444444444446,90.0,1015.2,,62.0,,
2018-05-08 02:00:00,12.5,4.2,3.8888888888888893,90.0,1014.6,,57.0,,
2018-05-08 03:00:00,11.9,4.4,1.9444444444444446,90.0,1014.1,,60.0,,
2018-05-08 04:00:00,10.8,4.2,3.8888888888888893,90.0,1014.1,,64.0,,
2018-05-08 05:00:00,13.2,5.1,3.055555555555556,,1013.6,,58.0,,
2018-05-08 06:00:00,14.8,5.3,3.055555555555556,90.0,1013.3,,53.0,,
2018-05-08 07:00:00,16.6,5.8,3.8888888888888893,90.0,1013.1,,49.0,,
2018-05-08 08:00:00,18.2,5.3,6.111111111111112,90.0,1012.8,,43.0,100.0,0.0
2018-05-08 09:00:00,20.3,5.4,5.833333333333334,90.0,1012.2,,38.0,100.0,0.0
2018-05-08 10:00:00,21.5,5.6,5.0,90.0,1011.4,,36.0,100.0,0.0
2018-05-08 11:00:00,22.5,5.5,3.611111111111111,90.0,1010.5,,33.0,100.0,0.0
2018-05-08 12:00:00,22.3,6.5,5.833333333333334,90.0,1009.5,,36.0,96.66666666666667,0.0
2018-05-08 13:00:00,22.0,8.0,7.777777777777779,90.0,1009.4,,41.0,41.66666666666667,0.0
2018-05-08 14:00:00,22.4,7.7,8.333333333333334,90.0,1009.0,,39.0,46.666666666666664,0.0
2018-05-08 15:00:00,22.0,7.2,6.111111111111112,90.0,1008.5,,39.0,100.0,0.0
2018-05-08 16:00:00,22.2,6.8,6.666666666666667,90.0,1007.9,,37.0,76.66666666666667,0.0
2018-05-08 17:00:00,21.1,7.3,4.722222222222222,45.0,1007.8,,41.0,28.333333333333332,0.0
2018-05-08 18:00:00,18.9,5.6,6.666666666666667,45.0,1008.6,,42.0,0.0,0.0
2018-05-08 19:00:00,17.3,6.1,4.722222222222222,90.0,1009.4,,48.0,0.0,0.0
2018-05-08 20:00:00,16.6,6.8,4.722222222222222,90.0,1009.5,,52.0,0.0,0.0
2018-05-08 21:00:00,16.1,7.8,5.0,90.0,1008.8,,58.0,0.0,0.0
2018-05-08 22:00:00,15.3,8.7,4.722222222222222,90.0,1008.9,,65.0,0.0,0.0
2018-05-08 23:00:00,13.7,9.1,4.166666666666667,90.0,1008.9,,74.0,0.0,0.0
2018-05-09 00:00:00,12.8,9.2,2.2222222222222223,90.0,1008.6,,79.0,0.0,0.0
2018-05-09 01:00:00,12.3,8.7,4.166666666666667,90.0,1008.7,,79.0,0.0,0.0
2018-05-09 02:00:00,11.4,8.7,4.166666666666667,90.0,1008.4,,83.0,0.0,0.0
2018-05-09 03:00:00,11.1,8.3,4.722222222222222,90.0,1008.4,,83.0,0.0,0.0
2018-05-09 04:00:00,10.4,7.9,2.2222222222222223,90.0,1008.3,,84.0,13.333333333333334,0.0
2018-05-09 05:00:00,12.6,8.6,4.722222222222222,90.0,1008.0,,77.0,100.0,0.0
2018-05-09 06:00:00,14.2,9.2,5.0,90.0,1008.1,,72.0,100.0,0.0
2018-05-09 07:00:00,16.3,9.1,5.833333333333334,90.0,1007.8,,63.0,100.0,0.0
2018-05-09 08:00:00,18.7,9.9,6.666666666666667,90.0,1007.5,,57.0,100.0,0.0
2018-05-09 09:00:00,20.2,10.3,5.833333333333334,90.0,1007.3,,53.0,100.0,0.0
2018-05-09 10:00:00,22.2,5.4,6.666666666666667,90.0,1006.8,,34.0,100.0,0.0
2018-05-09 11:00:00,22.9,7.0,6.111111111111112,90.0,1006.4,,36.0,100.0,0.0
2018-05-09 12:00:00,23.5,6.9,4.166666666666667,135.0,1005.8,,34.0,98.33333333333333,0.0
2018-05-09 13:00:00,24.1,7.2,5.0,90.0,1005.1,,34.0,91.66666666666666,0.0
2018-05-09 14:00:00,24.2,7.4,5.833333333333334,90.0,1004.4,,34.0,98.33333333333333,0.0
2018-05-09 15:00:00,23.0,7.1,4.722222222222222,90.0,1004.3,,36.0,63.33333333333333,0.0
2018-05-09 16:00:00,18.0,10.2,2.5,180.0,1005.5,,60.0,0.0,0.7
2018-05-09 17:00:00,18.4,12.8,5.0,45.0,1005.3,,70.0,33.33333333333333,2.7
2018-05-09 18:00:00,16.6,10.7,2.2222222222222223,360.0,1005.6,,68.0,51.66666666666667,0.0
2018-05-09 19:00:00,15.5,10.9,1.1111111111111112,45.0,1006.0,,74.0,0.0,0.0
2018-05-09 20:00:00,13.8,11.1,1.1111111111111112,90.0,1006.5,,84.0,0.0,0.0
2018-05-09 21:00:00,12.7,11.2,2.2222222222222223,90.0,1006.9,,91.0,0.0,0.0
2018-05-09 22:00:00,13.1,10.6,2.2222222222222223,90.0,1006.8,,85.0,0.0,0.0
2018-05-09 23:00:00,13.6,10.7,1.1111111111111112,135.0,1006.9,,83.0,0.0,0.0
2018-05-10 00:00:00,11.5,9.4,1.1111111111111112,270.0,1006.8,,87.0,0.0,0.0
2018-05-10 01:00:00,10.3,9.2,0.5555555555555556,,1007.0,,93.0,0.0,0.0
2018-05-10 02:00:00,9.9,9.2,1.1111111111111112,180.0,1007.0,,96.0,0.0,0.0
2018-05-10 03:00:00,9.8,8.8,1.1111111111111112,315.0,1007.4,,93.0,0.0,0.0
2018-05-10 04:00:00,9.0,8.3,1.3888888888888888,270.0,1007.6,,96.0,1.6666666666666667,0.0
2018-05-10 05:00:00,11.2,10.0,1.1111111111111112,180.0,1008.1,,93.0,98.33333333333333,0.0
2018-05-10 06:00:00,13.8,11.6,2.2222222222222223,270.0,1008.4,,87.0,98.33333333333333,0.0
2018-05-10 07:00:00,15.6,12.5,1.1111111111111112,90.0,1008.7,,82.0,56.666666666666664,0.0
2018-05-10 08:00:00,16.9,12.3,1.1111111111111112,90.0,1008.9,,74.0,35.0,0.0
2018-05-10 09:00:00,18.4,12.0,1.1111111111111112,315.0,1009.0,,67.0,88.33333333333333,0.0
2018-05-10 10:00:00,20.6,12.5,2.5,270.0,1009.1,,60.0,78.33333333333333,0.0
2018-05-10 11:00:00,21.8,12.5,1.3888888888888888,360.0,1008.7,,56.0,100.0,0.0
2018-05-10 12:00:00,23.1,8.1,2.2222222222222223,315.0,1008.4,,38.0,100.0,0.0
2018-05-10 13:00:00,23.8,9.2,1.3888888888888888,270.0,1008.1,,40.0,93.33333333333333,0.0
2018-05-10 14:00:00,22.5,9.0,2.5,225.0,1008.7,,42.0,38.333333333333336,0.0
2018-05-10 15:00:00,21.8,9.4,3.611111111111111,180.0,1009.6,,45.0,0.0,0.0
2018-05-10 16:00:00,19.5,11.8,3.055555555555556,180.0,1010.4,,61.0,0.0,0.0
2018-05-10 17:00:00,19.5,11.2,1.3888888888888888,180.0,1010.9,,59.0,18.333333333333332,0.0
2018-05-10 18:00:00,17.0,11.6,2.2222222222222223,225.0,1012.0,,71.0,0.0,0.0
2018-05-10 19:00:00,17.1,10.7,2.2222222222222223,270.0,1013.5,,66.0,0.0,0.0
2018-05-10 20:00:00,17.2,11.6,2.5,270.0,1014.8,,70.0,0.0,0.0
2018-05-10 21:00:00,15.3,13.4,2.2222222222222223,270.0,1015.8,,88.0,0.0,1.3
2018-05-10 22:00:00,14.8,12.4,4.166666666666667,270.0,1016.6,,85.0,0.0,0.0
2018-05-10 23:00:00,14.3,12.2,4.166666666666667,225.0,1016.9,,87.0,0.0,0.0
2018-05-11 00:00:00,14.4,11.9,3.055555555555556,225.0,1017.2,,85.0,0.0,0.0
2018-05-11 01:00:00,14.5,11.8,3.055555555555556,270.0,1017.9,,83.0,0.0,0.0
2018-05-11 02:00:00,14.0,11.2,6.666666666666667,270.0,1018.6,,83.0,0.0,0.0
2018-05-11 03:00:00,12.2,9.7,6.666666666666667,270.0,1019.4,,85.0,0.0,0.0
2018-05-11 04:00:00,12.1,9.3,5.833333333333334,270.0,1020.0,,83.0,0.0,0.0
2018-05-11 05:00:00,12.3,9.4,4.722222222222222,270.0,1020.3,,83.0,0.0,0.0
2018-05-11 06:00:00,12.7,9.5,4.722222222222222,270.0,1020.7,,81.0,0.0,0.0
2018-05-11 07:00:00,12.9,9.6,3.055555555555556,270.0,1021.0,,80.0,0.0,0.0
2018-05-11 08:00:00,14.9,10.5,3.055555555555556,270.0,1020.5,,75.0,23.333333333333332,0.0
2018-05-11 09:00:00,15.1,10.3,1.1111111111111112,360.0,1020.2,,73.0,5.0,0.0
2018-05-11 10:00:00,17.0,11.5,1.3888888888888888,360.0,1019.6,,70.0,70.0,0.0
2018-05-11 11:00:00,18.8,11.0,2.2222222222222223,90.0,1018.6,,61.0,98.33333333333333,0.0
2018-05-11 12:00:00,19.6,10.4,2.2222222222222223,135.0,1017.6,,55.0,100.0,0.0
2018-05-11 13:00:00,21.5,11.2,3.055555555555556,90.0,1016.4,,52.0,100.0,0.0
2018-05-11 14:00:00,21.9,9.8,4.166666666666667,90.0,1015.5,,46.0,100.0,0.0
2018-05-11 15:00:00,22.6,9.9,3.611111111111111,90.0,1014.8,,45.0,100.0,0.0
2018-05-11 16:00:00,23.0,9.9,4.166666666666667,90.0,1014.2,,44.0,100.0,0.0
2018-05-11 17:00:00,22.4,10.0,4.722222222222222,90.0,1014.2,,45.0,100.0,0.0
2018-05-11 18:00:00,21.3,10.5,4.722222222222222,90.0,1014.7,,50.0,100.0,0.0
2018-05-11 19:00:00,18.8,10.0,2.5,90.0,1015.3,,56.0,11.666666666666666,0.0
2018-05-11 20:00:00,17.6,10.5,2.2222222222222223,45.0,1015.8,,63.0,0.0,0.0
2018-05-11 21:00:00,17.0,11.0,1.1111111111111112,45.0,1016.0,,68.0,0.0,0.0
2018-05-11 22:00:00,15.9,11.0,0.5555555555555556,90.0,1016.0,,73.0,0.0,0.0
2018-05-11 23:00:00,15.2,10.6,1.1111111111111112,90.0,1016.0,,74.0,0.0,0.0
2018-05-12 00:00:00,12.8,9.8,2.2222222222222223,270.0,1016.2,,82.0,0.0,0.0
2018-05-12 01:00:00,12.2,10.0,0.5555555555555556,,1016.4,,87.0,0.0,0.0
2018-05-12 02:00:00,12.0,9.5,1.1111111111111112,270.0,1016.4,,85.0,0.0,0.0
2018-05-12 03:00:00,11.9,9.9,0.5555555555555556,180.0,1016.6,,88.0,0.0,0.0
2018-05-12 04:00:00,11.7,10.0,0.0,0.0,1017.0,,89.0,10.0,0.0
2018-05-12 05:00:00,13.5,11.2,0.0,0.0,1017.0,,86.0,100.0,0.0
2018-05-12 06:00:00,16.0,11.6,1.1111111111111112,135.0,1016.8,,75.0,100.0,0.0
2018-05-12 07:00:00,17.4,12.0,3.055555555555556,90.0,1016.6,,71.0,100.0,0.0
2018-05-12 08:00:00,19.6,12.6,3.611111111111111,90.0,1015.9,,64.0,100.0,0.0
2018-05-12 09:00:00,21.2,13.3,4.166666666666667,90.0,1015.2,,61.0,100.0,0.0
2018-05-12 10:00:00,22.6,12.0,3.611111111111111,90.0,1014.6,,51.0,100.0,0.0
2018-05-12 11:00:00,23.8,11.4,3.055555555555556,90.0,1013.6,,46.0,100.0,0.0
2018-05-12 12:00:00,25.1,10.8,3.055555555555556,90.0,1012.4,,41.0,100.0,0.0
2018-05-12 13:00:00,26.0,9.3,3.611111111111111,90.0,1011.7,,35.0,100.0,0.0
2018-05-12 14:00:00,25.6,11.0,4.722222222222222,90.0,1011.5,,40.0,86.66666666666667,0.0
2018-05-12 15:00:00,24.7,11.1,5.0,90.0,1011.3,,43.0,53.333333333333336,0.0
2018-05-12 16:00:00,24.0,12.9,5.833333333333334,135.0,1010.9,,50.0,75.0,0.0
2018-05-12 17:00:00,23.3,12.2,5.833333333333334,90.0,1010.9,,50.0,100.0,0.0
2018-05-12 18:00:00,21.2,13.5,3.611111111111111,90.0,1011.3,,62.0,46.666666666666664,0.0
2018-05-12 19:00:00,19.5,12.8,3.055555555555556,90.0,1011.7,,65.0,10.0,0.0
2018-05-12 20:00:00,18.2,12.8,3.055555555555556,90.0,1011.9,,71.0,0.0,0.0
2018-05-12 21:00:00,17.3,12.7,3.611111111111111,90.0,1011.9,,75.0,0.0,0.0
2018-05-12 22:00:00,17.2,12.8,4.722222222222222,90.0,1011.6,,75.0,0.0,0.0
2018-05-12 23:00:00,16.7,13.0,4.722222222222222,90.0,1011.2,,78.0,0.0,0.0
2018-05-13 00:00:00,15.7,12.8,3.055555555555556,90.0,1010.8,,83.0,0.0,0.0
2018-05-13 01:00:00,15.2,12.8,2.2222222222222223,90.0,1010.6,,85.0,0.0,0.0
2018-05-13 02:00:00,14.4,12.4,2.5,90.0,1010.5,,88.0,0.0,0.0
2018-05-13 03:00:00,14.3,12.4,2.5,90.0,1010.3,,88.0,0.0,0.0
2018-05-13 04:00:00,14.4,12.3,2.5,90.0,1010.4,,88.0,16.666666666666664,0.0
2018-05-13 05:00:00,15.9,12.6,3.611111111111111,90.0,1010.1,,81.0,100.0,0.0
2018-05-13 06:00:00,17.3,12.6,4.166666666666667,90.0,1009.8,,74.0,100.0,0.0
2018-05-13 07:00:00,19.2,12.8,4.722222222222222,90.0,1009.2,,67.0,100.0,0.0
2018-05-13 08:00:00,21.9,12.8,5.0,90.0,1008.5,,57.0,100.0,0.0
2018-05-13 09:00:00,23.7,12.6,5.833333333333334,90.0,1007.9,,50.0,100.0,0.0
2018-05-13 10:00:00,24.6,11.1,5.0,90.0,1007.3,,43.0,100.0,0.0
2018-05-13 11:00:00,25.5,11.2,3.055555555555556,135.0,1006.7,,41.0,100.0,0.0
2018-05-13 12:00:00,26.2,10.8,3.611111111111111,90.0,1006.0,,38.0,91.66666666666666,0.0
2018-05-13 13:00:00,26.6,11.0,4.722222222222222,90.0,1005.2,,38.0,81.66666666666667,0.0
2018-05-13 14:00:00,24.5,11.9,4.166666666666667,135.0,1005.0,,45.0,13.333333333333334,0.0
2018-05-13 15:00:00,25.0,12.9,6.111111111111112,90.0,1004.5,,47.0,1.6666666666666667,0.0
2018-05-13 16:00:00,25.0,12.2,7.777777777777779,90.0,1004.2,,45.0,93.33333333333333,0.0
2018-05-13 17:00:00,24.6,12.1,7.222222222222222,90.0,1004.1,,46.0,81.66666666666667,0.0
2018-05-13 18:00:00,23.1,10.9,8.88888888888889,90.0,1004.1,,46.0,68.33333333333333,0.0
2018-05-13 19:00:00,21.9,10.9,7.777777777777779,90.0,1004.7,,50.0,0.0,0.0
2018-05-13 20:00:00,20.6,11.2,6.111111111111112,90.0,1005.4,,55.0,0.0,0.0
2018-05-13 21:00:00,20.1,10.9,6.111111111111112,90.0,1005.8,,55.0,0.0,0.0
2018-05-13 22:00:00,19.6,10.7,6.111111111111112,90.0,1005.8,,56.0,0.0,0.0
2018-05-13 23:00:00,18.9,10.6,6.666666666666667,90.0,1005.7,,59.0,0.0,0.0
2018-05-14 00:00:00,18.8,10.1,6.111111111111112,90.0,1005.5,,57.0,0.0,0.0
2018-05-14 01:00:00,18.3,9.5,5.833333333333334,90.0,1005.5,,57.0,0.0,0.0
2018-05-14 02:00:00,17.6,10.2,5.0,90.0,1005.7,,62.0,0.0,0.0
2018-05-14 03:00:00,17.5,10.4,5.833333333333334,90.0,1005.7,,64.0,0.0,0.0
2018-05-14 04:00:00,17.4,10.7,4.166666666666667,90.0,1006.1,,65.0,0.0,0.0
2018-05-14 05:00:00,17.4,11.0,4.166666666666667,90.0,1006.3,,66.0,0.0,0.0
2018-05-14 06:00:00,18.3,11.2,4.722222222222222,90.0,1006.5,,63.0,0.0,0.0
2018-05-14 07:00:00,18.6,11.2,5.833333333333334,90.0,1006.6,,62.0,0.0,0.0
2018-05-14 08:00:00,20.0,11.0,8.333333333333334,90.0,1006.7,,56.0,18.333333333333332,0.0
2018-05-14 09:00:00,20.4,11.4,8.333333333333334,90.0,1006.7,,56.0,13.333333333333334,0.0
2018-05-14 10:00:00,,,,,,,,,
2018-05-14 11:00:00,22.0,10.2,9.166666666666668,90.0,1006.7,,47.0,53.333333333333336,0.0
2018-05-14 12:00:00,21.3,10.0,8.333333333333334,90.0,1007.0,,48.0,50.0,0.0
2018-05-14 13:00:00,22.2,9.3,9.722222222222223,90.0,1006.5,,44.0,73.33333333333333,0.0
2018-05-14 14:00:00,21.7,8.8,10.277777777777779,90.0,1006.7,,44.0,100.0,0.0
2018-05-14 15:00:00,20.8,7.4,9.722222222222223,90.0,1006.7,,42.0,81.66666666666667,0.0
2018-05-14 16:00:00,20.2,6.7,8.333333333333334,90.0,1006.8,,41.0,0.0,0.0
2018-05-14 17:00:00,19.7,7.1,7.222222222222222,90.0,1006.6,,44.0,0.0,0.0
2018-05-14 18:00:00,18.7,7.7,6.666666666666667,90.0,1007.3,,49.0,0.0,0.0
2018-05-14 19:00:00,17.7,7.8,5.833333333333334,90.0,1007.8,,53.0,5.0,0.0
2018-05-14 20:00:00,17.2,7.8,4.722222222222222,90.0,1008.2,,54.0,0.0,0.0
2018-05-14 21:00:00,17.0,8.1,5.0,90.0,1008.3,,56.0,0.0,0.0
2018-05-14 22:00:00,16.6,8.3,5.0,90.0,1008.3,,58.0,0.0,0.0
2018-05-14 23:00:00,16.0,8.3,4.166666666666667,90.0,1008.3,,60.0,0.0,0.0
2018-05-15 00:00:00,15.2,7.5,4.722222222222222,90.0,1008.3,,60.0,0.0,0.0
2018-05-15 01:00:00,15.5,7.5,5.833333333333334,90.0,1008.1,,59.0,0.0,0.0
2018-05-15 02:00:00,14.9,7.3,7.777777777777779,90.0,1008.0,,60.0,0.0,0.0
2018-05-15 03:00:00,14.0,7.7,6.666666666666667,90.0,1008.4,,66.0,0.0,0.0
2018-05-15 04:00:00,13.2,7.4,7.777777777777779,90.0,1008.9,,68.0,0.0,0.0
2018-05-15 05:00:00,11.8,8.4,5.833333333333334,90.0,1009.6,,80.0,0.0,0.0
2018-05-15 06:00:00,11.8,8.3,6.666666666666667,90.0,1010.3,,79.0,0.0,0.0
2018-05-15 07:00:00,12.0,7.8,5.833333333333334,90.0,1010.7,,76.0,0.0,0.0
2018-05-15 08:00:00,12.6,8.3,4.166666666666667,90.0,1010.9,,75.0,0.0,0.0
2018-05-15 09:00:00,13.8,6.3,4.722222222222222,90.0,1011.0,,61.0,0.0,0.0
2018-05-15 10:00:00,12.8,8.4,2.5,90.0,1011.6,,74.0,0.0,0.0
2018-05-15 11:00:00,11.7,8.9,3.055555555555556,90.0,1012.1,,83.0,0.0,0.8
2018-05-15 12:00:00,12.7,10.7,3.055555555555556,90.0,1011.9,,88.0,0.0,0.7
2018-05-15 13:00:00,12.1,9.8,3.611111111111111,90.0,1012.0,,86.0,0.0,0.1
2018-05-15 14:00:00,12.2,9.2,2.5,135.0,1012.0,,82.0,0.0,0.0
2018-05-15 15:00:00,12.6,9.0,2.5,135.0,1012.0,,79.0,0.0,0.0
2018-05-15 16:00:00,12.2,8.3,1.3888888888888888,90.0,1011.8,,77.0,0.0,0.0
2018-05-15 17:00:00,12.2,8.8,1.1111111111111112,90.0,1011.5,,80.0,0.0,0.0
2018-05-15 18:00:00,12.1,8.8,0.5555555555555556,,1011.1,,81.0,18.333333333333332,0.0
2018-05-15 19:00:00,11.2,8.9,0.5555555555555556,,1011.8,,86.0,0.0,0.0
2018-05-15 20:00:00,10.4,8.9,1.1111111111111112,90.0,1012.2,,91.0,0.0,0.0
2018-05-15 21:00:00,10.2,9.1,1.1111111111111112,90.0,1012.2,,93.0,0.0,0.0
2018-05-15 22:00:00,10.1,8.7,0.5555555555555556,,1012.4,,91.0,0.0,0.0
2018-05-15 23:00:00,10.3,8.8,1.1111111111111112,315.0,1012.2,,91.0,0.0,0.0
2018-05-16 00:00:00,10.1,9.1,1.1111111111111112,180.0,1012.0,,94.0,0.0,0.0
2018-05-16 01:00:00,10.4,9.2,2.2222222222222223,270.0,1011.9,,92.0,0.0,0.0
2018-05-16 02:00:00,10.2,8.9,1.3888888888888888,270.0,1011.9,,92.0,0.0,0.0
2018-05-16 03:00:00,10.1,8.8,2.5,225.0,1011.7,,92.0,0.0,0.0
2018-05-16 04:00:00,10.7,9.3,2.2222222222222223,270.0,1011.7,,91.0,0.0,0.0
2018-05-16 05:00:00,11.0,9.0,2.5,270.0,1011.8,,87.0,0.0,0.0
2018-05-16 06:00:00,11.1,9.6,3.611111111111111,270.0,1011.9,,90.0,0.0,0.2
2018-05-16 07:00:00,11.6,10.0,4.166666666666667,270.0,1012.0,,90.0,5.0,0.1
2018-05-16 08:00:00,13.0,10.1,4.166666666666667,270.0,1012.0,,83.0,1.6666666666666667,0.1
2018-05-16 09:00:00,12.6,9.9,5.0,270.0,1012.2,,84.0,0.0,0.0
2018-05-16 10:00:00,13.7,10.2,4.722222222222222,270.0,1012.1,,79.0,8.333333333333332,0.0
2018-05-16 11:00:00,15.3,11.0,5.833333333333334,225.0,1011.9,,76.0,15.0,0.0
2018-05-16 12:00:00,13.1,10.8,5.833333333333334,225.0,1012.2,,86.0,16.666666666666664,0.6
2018-05-16 13:00:00,12.6,10.3,3.611111111111111,225.0,1012.9,,86.0,0.0,0.2
2018-05-16 14:00:00,13.1,9.7,3.055555555555556,315.0,1012.7,,80.0,0.0,0.3
2018-05-16 15:00:00,13.5,10.9,2.2222222222222223,270.0,1012.5,,85.0,0.0,0.4
2018-05-16 16:00:00,13.5,9.5,5.0,270.0,1012.3,,77.0,11.666666666666666,0.0
2018-05-16 17:00:00,12.0,8.9,5.0,270.0,1012.7,,81.0,0.0,0.0
2018-05-16 18:00:00,12.0,9.2,4.722222222222222,270.0,1013.3,,83.0,33.33333333333333,0.0
2018-05-16 19:00:00,11.7,9.1,2.5,315.0,1013.7,,84.0,0.0,0.0
2018-05-16 20:00:00,11.4,9.5,1.3888888888888888,225.0,1014.0,,88.0,0.0,0.0
2018-05-16 21:00:00,11.5,9.8,2.5,270.0,1014.2,,89.0,0.0,0.0
2018-05-16 22:00:00,11.6,9.6,2.5,270.0,1014.5,,88.0,0.0,0.0
2018-05-16 23:00:00,11.4,9.8,2.5,270.0,1014.4,,90.0,0.0,0.1
2018-05-17 00:00:00,11.4,9.5,2.5,270.0,1014.3,,88.0,0.0,0.1
2018-05-17 01:00:00,11.0,9.7,2.5,270.0,1014.1,,92.0,0.0,0.6
2018-05-17 02:00:00,10.9,9.6,4.722222222222222,270.0,1014.0,,92.0,0.0,0.2
2018-05-17 03:00:00,11.0,9.4,4.166666666666667,270.0,1014.1,,90.0,0.0,0.0
2018-05-17 04:00:00,11.1,9.3,3.055555555555556,270.0,1014.3,,89.0,0.0,0.0
2018-05-17 05:00:00,11.5,9.7,3.055555555555556,270.0,1014.6,,89.0,0.0,0.0
